id,time,會計年度,月份,款,項,目,節,預算科目編號,預算科目名稱,分支計畫編號,分支計畫名稱,用途別編號,用途別名稱,以前年度轉入數,減免,本月實現數,截至本月止累計實現數,調整數,尚未執行數
201,10501,105,1,02,,,,0002000000-8,總統府主管,,,,,"
36,845,165
0
","
0
0
","
0
0
","
0
0
","
0
0
","
36,845,165
0
"
201,10501,105,1,,01,,,0002010000-4,總統府,,,,,"
36,845,165
0
","
0
0
","
0
0
","
0
0
","
0
0
","
36,845,165
0
"
201,10501,105,1,,,02,,3202010200-3,國務機要,,,,,"
36,845,165
0
","
0
0
","
0
0
","
0
0
","
0
0
","
36,845,165
0
"
201,10501,105,1,,,,,3202010200-3,國務機要,,,,02000000,"
36,845,165
0
","
0
0
","
0
0
","
0
0
","
0
0
","
36,845,165
0
"
201,10501,105,1,,,,,,　　　　　　　　　小　計,,,,,"
36,845,165
0
","
0
0
","
0
0
","
0
0
","
0
0
","
36,845,165
0
"
201,10501,105,1,02,,,,0002000000-8,總統府主管,,,,,"
14,157,026
0
","
0
0
","
0
0
","
0
0
","
0
0
","
14,157,026
0
"
201,10501,105,1,,01,,,0002010000-4,總統府,,,,,"
14,157,026
0
","
0
0
","
0
0
","
0
0
","
0
0
","
14,157,026
0
"
201,10501,105,1,,,02,,3202010200-3,國務機要,,,,,"
14,157,026
0
","
0
0
","
0
0
","
0
0
","
0
0
","
14,157,026
0
"
201,10501,105,1,,,,,3202010200-3,國務機要,,,,02000000,"
14,157,026
0
","
0
0
","
0
0
","
0
0
","
0
0
","
14,157,026
0
"
201,10501,105,1,,,,,,　　　　　　　　　小　計,,,,,"
14,157,026
0
","
0
0
","
0
0
","
0
0
","
0
0
","
14,157,026
0
"
201,10501,105,1,02,,,,0002000000-8,總統府主管,,,,,"
1,868,360
508,072
","
0
0
","
0
0
","
0
0
","
0
0
","
1,868,360
508,072
"
201,10501,105,1,,01,,,0002010000-4,總統府,,,,,"
1,868,360
508,072
","
0
0
","
0
0
","
0
0
","
0
0
","
1,868,360
508,072
"
201,10501,105,1,,,01,,3202010100-9,一般行政,,,,,"
15,715
508,072
","
0
0
","
0
0
","
0
0
","
0
0
","
15,715
508,072
"
201,10501,105,1,,,,,3202010100-9,一般行政,,,,01000000,"
15,715
508,072
","
0
0
","
0
0
","
0
0
","
0
0
","
15,715
508,072
"
201,10501,105,1,,,02,,3202010200-3,國務機要,,,,,"
1,852,645
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,852,645
0
"
201,10501,105,1,,,,,3202010200-3,國務機要,,,,02000000,"
1,852,645
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,852,645
0
"
201,10501,105,1,,,,,,　　　　　　　　　小　計,,,,,"
1,868,360
508,072
","
0
0
","
0
0
","
0
0
","
0
0
","
1,868,360
508,072
"
201,10501,105,1,01,,,,0002000000-8,總統府主管,,,,,"
747,290
0
","
0
0
","
0
0
","
0
0
","
0
0
","
747,290
0
"
201,10501,105,1,,01,,,0002010000-4,總統府,,,,,"
747,290
0
","
0
0
","
0
0
","
0
0
","
0
0
","
747,290
0
"
201,10501,105,1,,,02,,3202010200-3,國務機要,,,,,"
747,290
0
","
0
0
","
0
0
","
0
0
","
0
0
","
747,290
0
"
201,10501,105,1,,,,,3202010200-3,國務機要,,,,02000000,"
747,290
0
","
0
0
","
0
0
","
0
0
","
0
0
","
747,290
0
"
201,10501,105,1,,,,,,　　　　　　　　　小　計,,,,,"
747,290
0
","
0
0
","
0
0
","
0
0
","
0
0
","
747,290
0
"
201,10501,105,1,01,,,,0002000000-8,總統府主管,,,,,"
0
25,261,283
","
0
0
","
0
0
","
0
0
","
0
0
","
0
25,261,283
"
201,10501,105,1,,01,,,0002010000-4,總統府,,,,,"
0
25,261,283
","
0
0
","
0
0
","
0
0
","
0
0
","
0
25,261,283
"
201,10501,105,1,,,01,,3202010100-9,一般行政,,,,,"
0
5,956,981
","
0
0
","
0
0
","
0
0
","
0
0
","
0
5,956,981
"
201,10501,105,1,,,,,3202010100-9,一般行政,,,,02000000,"
0
5,956,981
","
0
0
","
0
0
","
0
0
","
0
0
","
0
5,956,981
"
201,10501,105,1,,,01,,3202010100-9*,一般行政,,,,,"
0
3,145,000
","
0
0
","
0
0
","
0
0
","
0
0
","
0
3,145,000
"
201,10501,105,1,,,,,3202010100-9*,一般行政,,,,03000000,"
0
3,145,000
","
0
0
","
0
0
","
0
0
","
0
0
","
0
3,145,000
"
201,10501,105,1,,,04,,3202010400-2,研究發展,,,,,"
0
279,200
","
0
0
","
0
0
","
0
0
","
0
0
","
0
279,200
"
201,10501,105,1,,,,01,3202010401-5,國家發展研究及諮詢,,,,,"
0
279,200
","
0
0
","
0
0
","
0
0
","
0
0
","
0
279,200
"
201,10501,105,1,,,,,3202010401-5,國家發展研究及諮詢,,,,02000000,"
0
279,200
","
0
0
","
0
0
","
0
0
","
0
0
","
0
279,200
"
201,10501,105,1,,,06,,3202010600-1,卸任禮遇,,,,,"
0
151,132
","
0
0
","
0
0
","
0
0
","
0
0
","
0
151,132
"
201,10501,105,1,,,,,3202010600-1,卸任禮遇,,,,02000000,"
0
151,132
","
0
0
","
0
0
","
0
0
","
0
0
","
0
151,132
"
201,10501,105,1,,,07,,3202010800-0,公報編印及印信勳章鑄造,,,,,"
0
15,728,970
","
0
0
","
0
0
","
0
0
","
0
0
","
0
15,728,970
"
201,10501,105,1,,,,,3202010800-0,公報編印及印信勳章鑄造,,,,02000000,"
0
15,728,970
","
0
0
","
0
0
","
0
0
","
0
0
","
0
15,728,970
"
201,10501,105,1,,,,,,　　　　　　　　　小　計,,,,,"
0
25,261,283
","
0
0
","
0
0
","
0
0
","
0
0
","
0
25,261,283
"
201,10501,105,1,,,,,,　　　　　　　　　合　計,,,,,"
53,617,841
25,769,355
","
0
0
","
0
0
","
0
0
","
0
0
","
53,617,841
25,769,355
"
201,10502,105,2,02,,,,0002000000-8,總統府主管,,,,,"
36,845,165
0
","
0
0
","
0
0
","
0
0
","
0
0
","
36,845,165
0
"
201,10502,105,2,,01,,,0002010000-4,總統府,,,,,"
36,845,165
0
","
0
0
","
0
0
","
0
0
","
0
0
","
36,845,165
0
"
201,10502,105,2,,,02,,3202010200-3,國務機要,,,,,"
36,845,165
0
","
0
0
","
0
0
","
0
0
","
0
0
","
36,845,165
0
"
201,10502,105,2,,,,,3202010200-3,國務機要,,,,02000000,"
36,845,165
0
","
0
0
","
0
0
","
0
0
","
0
0
","
36,845,165
0
"
201,10502,105,2,,,,,,　　　　　　　　　小　計,,,,,"
36,845,165
0
","
0
0
","
0
0
","
0
0
","
0
0
","
36,845,165
0
"
201,10502,105,2,02,,,,0002000000-8,總統府主管,,,,,"
14,157,026
0
","
0
0
","
0
0
","
0
0
","
0
0
","
14,157,026
0
"
201,10502,105,2,,01,,,0002010000-4,總統府,,,,,"
14,157,026
0
","
0
0
","
0
0
","
0
0
","
0
0
","
14,157,026
0
"
201,10502,105,2,,,02,,3202010200-3,國務機要,,,,,"
14,157,026
0
","
0
0
","
0
0
","
0
0
","
0
0
","
14,157,026
0
"
201,10502,105,2,,,,,3202010200-3,國務機要,,,,02000000,"
14,157,026
0
","
0
0
","
0
0
","
0
0
","
0
0
","
14,157,026
0
"
201,10502,105,2,,,,,,　　　　　　　　　小　計,,,,,"
14,157,026
0
","
0
0
","
0
0
","
0
0
","
0
0
","
14,157,026
0
"
201,10502,105,2,02,,,,0002000000-8,總統府主管,,,,,"
1,868,360
508,072
","
0
0
","
0
0
","
0
0
","
0
0
","
1,868,360
508,072
"
201,10502,105,2,,01,,,0002010000-4,總統府,,,,,"
1,868,360
508,072
","
0
0
","
0
0
","
0
0
","
0
0
","
1,868,360
508,072
"
201,10502,105,2,,,01,,3202010100-9,一般行政,,,,,"
15,715
508,072
","
0
0
","
0
0
","
0
0
","
0
0
","
15,715
508,072
"
201,10502,105,2,,,,,3202010100-9,一般行政,,,,01000000,"
15,715
508,072
","
0
0
","
0
0
","
0
0
","
0
0
","
15,715
508,072
"
201,10502,105,2,,,02,,3202010200-3,國務機要,,,,,"
1,852,645
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,852,645
0
"
201,10502,105,2,,,,,3202010200-3,國務機要,,,,02000000,"
1,852,645
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,852,645
0
"
201,10502,105,2,,,,,,　　　　　　　　　小　計,,,,,"
1,868,360
508,072
","
0
0
","
0
0
","
0
0
","
0
0
","
1,868,360
508,072
"
201,10502,105,2,01,,,,0002000000-8,總統府主管,,,,,"
747,290
0
","
0
0
","
0
0
","
0
0
","
0
0
","
747,290
0
"
201,10502,105,2,,01,,,0002010000-4,總統府,,,,,"
747,290
0
","
0
0
","
0
0
","
0
0
","
0
0
","
747,290
0
"
201,10502,105,2,,,02,,3202010200-3,國務機要,,,,,"
747,290
0
","
0
0
","
0
0
","
0
0
","
0
0
","
747,290
0
"
201,10502,105,2,,,,,3202010200-3,國務機要,,,,02000000,"
747,290
0
","
0
0
","
0
0
","
0
0
","
0
0
","
747,290
0
"
201,10502,105,2,,,,,,　　　　　　　　　小　計,,,,,"
747,290
0
","
0
0
","
0
0
","
0
0
","
0
0
","
747,290
0
"
201,10502,105,2,01,,,,0002000000-8,總統府主管,,,,,"
0
25,261,283
","
0
0
","
0
2,678,877
","
0
2,678,877
","
0
0
","
0
22,582,406
"
201,10502,105,2,,01,,,0002010000-4,總統府,,,,,"
0
25,261,283
","
0
0
","
0
2,678,877
","
0
2,678,877
","
0
0
","
0
22,582,406
"
201,10502,105,2,,,01,,3202010100-9,一般行政,,,,,"
0
5,956,981
","
0
0
","
0
0
","
0
0
","
0
0
","
0
5,956,981
"
201,10502,105,2,,,,,3202010100-9,一般行政,,,,02000000,"
0
5,956,981
","
0
0
","
0
0
","
0
0
","
0
0
","
0
5,956,981
"
201,10502,105,2,,,01,,3202010100-9*,一般行政,,,,,"
0
3,145,000
","
0
0
","
0
2,219,000
","
0
2,219,000
","
0
0
","
0
926,000
"
201,10502,105,2,,,,,3202010100-9*,一般行政,,,,03000000,"
0
3,145,000
","
0
0
","
0
2,219,000
","
0
2,219,000
","
0
0
","
0
926,000
"
201,10502,105,2,,,04,,3202010400-2,研究發展,,,,,"
0
279,200
","
0
0
","
0
0
","
0
0
","
0
0
","
0
279,200
"
201,10502,105,2,,,,01,3202010401-5,國家發展研究及諮詢,,,,,"
0
279,200
","
0
0
","
0
0
","
0
0
","
0
0
","
0
279,200
"
201,10502,105,2,,,,,3202010401-5,國家發展研究及諮詢,,,,02000000,"
0
279,200
","
0
0
","
0
0
","
0
0
","
0
0
","
0
279,200
"
201,10502,105,2,,,06,,3202010600-1,卸任禮遇,,,,,"
0
151,132
","
0
0
","
0
151,132
","
0
151,132
","
0
0
","
0
0
"
201,10502,105,2,,,,,3202010600-1,卸任禮遇,,,,02000000,"
0
151,132
","
0
0
","
0
151,132
","
0
151,132
","
0
0
","
0
0
"
201,10502,105,2,,,07,,3202010800-0,公報編印及印信勳章鑄造,,,,,"
0
15,728,970
","
0
0
","
0
308,745
","
0
308,745
","
0
0
","
0
15,420,225
"
201,10502,105,2,,,,,3202010800-0,公報編印及印信勳章鑄造,,,,02000000,"
0
15,728,970
","
0
0
","
0
308,745
","
0
308,745
","
0
0
","
0
15,420,225
"
201,10502,105,2,,,,,,　　　　　　　　　小　計,,,,,"
0
25,261,283
","
0
0
","
0
2,678,877
","
0
2,678,877
","
0
0
","
0
22,582,406
"
201,10502,105,2,,,,,,　　　　　　　　　合　計,,,,,"
53,617,841
25,769,355
","
0
0
","
0
2,678,877
","
0
2,678,877
","
0
0
","
53,617,841
23,090,478
"
201,10503,105,3,02,,,,0002000000-8,總統府主管,,,,,"
36,845,165
0
","
0
0
","
0
0
","
0
0
","
0
0
","
36,845,165
0
"
201,10503,105,3,,01,,,0002010000-4,總統府,,,,,"
36,845,165
0
","
0
0
","
0
0
","
0
0
","
0
0
","
36,845,165
0
"
201,10503,105,3,,,02,,3202010200-3,國務機要,,,,,"
36,845,165
0
","
0
0
","
0
0
","
0
0
","
0
0
","
36,845,165
0
"
201,10503,105,3,,,,,3202010200-3,國務機要,,,,02000000,"
36,845,165
0
","
0
0
","
0
0
","
0
0
","
0
0
","
36,845,165
0
"
201,10503,105,3,,,,,,　　　　　　　　　小　計,,,,,"
36,845,165
0
","
0
0
","
0
0
","
0
0
","
0
0
","
36,845,165
0
"
201,10503,105,3,02,,,,0002000000-8,總統府主管,,,,,"
14,157,026
0
","
0
0
","
0
0
","
0
0
","
0
0
","
14,157,026
0
"
201,10503,105,3,,01,,,0002010000-4,總統府,,,,,"
14,157,026
0
","
0
0
","
0
0
","
0
0
","
0
0
","
14,157,026
0
"
201,10503,105,3,,,02,,3202010200-3,國務機要,,,,,"
14,157,026
0
","
0
0
","
0
0
","
0
0
","
0
0
","
14,157,026
0
"
201,10503,105,3,,,,,3202010200-3,國務機要,,,,02000000,"
14,157,026
0
","
0
0
","
0
0
","
0
0
","
0
0
","
14,157,026
0
"
201,10503,105,3,,,,,,　　　　　　　　　小　計,,,,,"
14,157,026
0
","
0
0
","
0
0
","
0
0
","
0
0
","
14,157,026
0
"
201,10503,105,3,02,,,,0002000000-8,總統府主管,,,,,"
1,868,360
508,072
","
0
0
","
0
0
","
0
0
","
0
0
","
1,868,360
508,072
"
201,10503,105,3,,01,,,0002010000-4,總統府,,,,,"
1,868,360
508,072
","
0
0
","
0
0
","
0
0
","
0
0
","
1,868,360
508,072
"
201,10503,105,3,,,01,,3202010100-9,一般行政,,,,,"
15,715
508,072
","
0
0
","
0
0
","
0
0
","
0
0
","
15,715
508,072
"
201,10503,105,3,,,,,3202010100-9,一般行政,,,,01000000,"
15,715
508,072
","
0
0
","
0
0
","
0
0
","
0
0
","
15,715
508,072
"
201,10503,105,3,,,02,,3202010200-3,國務機要,,,,,"
1,852,645
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,852,645
0
"
201,10503,105,3,,,,,3202010200-3,國務機要,,,,02000000,"
1,852,645
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,852,645
0
"
201,10503,105,3,,,,,,　　　　　　　　　小　計,,,,,"
1,868,360
508,072
","
0
0
","
0
0
","
0
0
","
0
0
","
1,868,360
508,072
"
201,10503,105,3,01,,,,0002000000-8,總統府主管,,,,,"
747,290
0
","
0
0
","
0
0
","
0
0
","
0
0
","
747,290
0
"
201,10503,105,3,,01,,,0002010000-4,總統府,,,,,"
747,290
0
","
0
0
","
0
0
","
0
0
","
0
0
","
747,290
0
"
201,10503,105,3,,,02,,3202010200-3,國務機要,,,,,"
747,290
0
","
0
0
","
0
0
","
0
0
","
0
0
","
747,290
0
"
201,10503,105,3,,,,,3202010200-3,國務機要,,,,02000000,"
747,290
0
","
0
0
","
0
0
","
0
0
","
0
0
","
747,290
0
"
201,10503,105,3,,,,,,　　　　　　　　　小　計,,,,,"
747,290
0
","
0
0
","
0
0
","
0
0
","
0
0
","
747,290
0
"
201,10503,105,3,01,,,,0002000000-8,總統府主管,,,,,"
0
25,261,283
","
0
0
","
0
1,063,045
","
0
3,741,922
","
0
0
","
0
21,519,361
"
201,10503,105,3,,01,,,0002010000-4,總統府,,,,,"
0
25,261,283
","
0
0
","
0
1,063,045
","
0
3,741,922
","
0
0
","
0
21,519,361
"
201,10503,105,3,,,01,,3202010100-9,一般行政,,,,,"
0
5,956,981
","
0
0
","
0
0
","
0
0
","
0
0
","
0
5,956,981
"
201,10503,105,3,,,,,3202010100-9,一般行政,,,,02000000,"
0
5,956,981
","
0
0
","
0
0
","
0
0
","
0
0
","
0
5,956,981
"
201,10503,105,3,,,01,,3202010100-9*,一般行政,,,,,"
0
3,145,000
","
0
0
","
0
926,000
","
0
3,145,000
","
0
0
","
0
0
"
201,10503,105,3,,,,,3202010100-9*,一般行政,,,,03000000,"
0
3,145,000
","
0
0
","
0
926,000
","
0
3,145,000
","
0
0
","
0
0
"
201,10503,105,3,,,04,,3202010400-2,研究發展,,,,,"
0
279,200
","
0
0
","
0
0
","
0
0
","
0
0
","
0
279,200
"
201,10503,105,3,,,,01,3202010401-5,國家發展研究及諮詢,,,,,"
0
279,200
","
0
0
","
0
0
","
0
0
","
0
0
","
0
279,200
"
201,10503,105,3,,,,,3202010401-5,國家發展研究及諮詢,,,,02000000,"
0
279,200
","
0
0
","
0
0
","
0
0
","
0
0
","
0
279,200
"
201,10503,105,3,,,06,,3202010600-1,卸任禮遇,,,,,"
0
151,132
","
0
0
","
0
0
","
0
151,132
","
0
0
","
0
0
"
201,10503,105,3,,,,,3202010600-1,卸任禮遇,,,,02000000,"
0
151,132
","
0
0
","
0
0
","
0
151,132
","
0
0
","
0
0
"
201,10503,105,3,,,07,,3202010800-0,公報編印及印信勳章鑄造,,,,,"
0
15,728,970
","
0
0
","
0
137,045
","
0
445,790
","
0
0
","
0
15,283,180
"
201,10503,105,3,,,,,3202010800-0,公報編印及印信勳章鑄造,,,,02000000,"
0
15,728,970
","
0
0
","
0
137,045
","
0
445,790
","
0
0
","
0
15,283,180
"
201,10503,105,3,,,,,,　　　　　　　　　小　計,,,,,"
0
25,261,283
","
0
0
","
0
1,063,045
","
0
3,741,922
","
0
0
","
0
21,519,361
"
201,10503,105,3,,,,,,　　　　　　　　　合　計,,,,,"
53,617,841
25,769,355
","
0
0
","
0
1,063,045
","
0
3,741,922
","
0
0
","
53,617,841
22,027,433
"
201,10504,105,4,02,,,,0002000000-8,總統府主管,,,,,"
36,845,165
0
","
0
0
","
0
0
","
0
0
","
0
0
","
36,845,165
0
"
201,10504,105,4,,01,,,0002010000-4,總統府,,,,,"
36,845,165
0
","
0
0
","
0
0
","
0
0
","
0
0
","
36,845,165
0
"
201,10504,105,4,,,02,,3202010200-3,國務機要,,,,,"
36,845,165
0
","
0
0
","
0
0
","
0
0
","
0
0
","
36,845,165
0
"
201,10504,105,4,,,,,3202010200-3,國務機要,,,,02000000,"
36,845,165
0
","
0
0
","
0
0
","
0
0
","
0
0
","
36,845,165
0
"
201,10504,105,4,,,,,,　　　　　　　　　小　計,,,,,"
36,845,165
0
","
0
0
","
0
0
","
0
0
","
0
0
","
36,845,165
0
"
201,10504,105,4,02,,,,0002000000-8,總統府主管,,,,,"
14,157,026
0
","
0
0
","
0
0
","
0
0
","
0
0
","
14,157,026
0
"
201,10504,105,4,,01,,,0002010000-4,總統府,,,,,"
14,157,026
0
","
0
0
","
0
0
","
0
0
","
0
0
","
14,157,026
0
"
201,10504,105,4,,,02,,3202010200-3,國務機要,,,,,"
14,157,026
0
","
0
0
","
0
0
","
0
0
","
0
0
","
14,157,026
0
"
201,10504,105,4,,,,,3202010200-3,國務機要,,,,02000000,"
14,157,026
0
","
0
0
","
0
0
","
0
0
","
0
0
","
14,157,026
0
"
201,10504,105,4,,,,,,　　　　　　　　　小　計,,,,,"
14,157,026
0
","
0
0
","
0
0
","
0
0
","
0
0
","
14,157,026
0
"
201,10504,105,4,02,,,,0002000000-8,總統府主管,,,,,"
1,868,360
508,072
","
0
0
","
0
0
","
0
0
","
0
0
","
1,868,360
508,072
"
201,10504,105,4,,01,,,0002010000-4,總統府,,,,,"
1,868,360
508,072
","
0
0
","
0
0
","
0
0
","
0
0
","
1,868,360
508,072
"
201,10504,105,4,,,01,,3202010100-9,一般行政,,,,,"
15,715
508,072
","
0
0
","
0
0
","
0
0
","
0
0
","
15,715
508,072
"
201,10504,105,4,,,,,3202010100-9,一般行政,,,,01000000,"
15,715
508,072
","
0
0
","
0
0
","
0
0
","
0
0
","
15,715
508,072
"
201,10504,105,4,,,02,,3202010200-3,國務機要,,,,,"
1,852,645
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,852,645
0
"
201,10504,105,4,,,,,3202010200-3,國務機要,,,,02000000,"
1,852,645
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,852,645
0
"
201,10504,105,4,,,,,,　　　　　　　　　小　計,,,,,"
1,868,360
508,072
","
0
0
","
0
0
","
0
0
","
0
0
","
1,868,360
508,072
"
201,10504,105,4,01,,,,0002000000-8,總統府主管,,,,,"
747,290
0
","
0
0
","
0
0
","
0
0
","
0
0
","
747,290
0
"
201,10504,105,4,,01,,,0002010000-4,總統府,,,,,"
747,290
0
","
0
0
","
0
0
","
0
0
","
0
0
","
747,290
0
"
201,10504,105,4,,,02,,3202010200-3,國務機要,,,,,"
747,290
0
","
0
0
","
0
0
","
0
0
","
0
0
","
747,290
0
"
201,10504,105,4,,,,,3202010200-3,國務機要,,,,02000000,"
747,290
0
","
0
0
","
0
0
","
0
0
","
0
0
","
747,290
0
"
201,10504,105,4,,,,,,　　　　　　　　　小　計,,,,,"
747,290
0
","
0
0
","
0
0
","
0
0
","
0
0
","
747,290
0
"
201,10504,105,4,01,,,,0002000000-8,總統府主管,,,,,"
0
25,261,283
","
0
0
","
0
1,585,460
","
0
5,327,382
","
0
0
","
0
19,933,901
"
201,10504,105,4,,01,,,0002010000-4,總統府,,,,,"
0
25,261,283
","
0
0
","
0
1,585,460
","
0
5,327,382
","
0
0
","
0
19,933,901
"
201,10504,105,4,,,01,,3202010100-9,一般行政,,,,,"
0
5,956,981
","
0
0
","
0
980,000
","
0
980,000
","
0
0
","
0
4,976,981
"
201,10504,105,4,,,,,3202010100-9,一般行政,,,,02000000,"
0
5,956,981
","
0
0
","
0
980,000
","
0
980,000
","
0
0
","
0
4,976,981
"
201,10504,105,4,,,01,,3202010100-9*,一般行政,,,,,"
0
3,145,000
","
0
0
","
0
0
","
0
3,145,000
","
0
0
","
0
0
"
201,10504,105,4,,,,,3202010100-9*,一般行政,,,,03000000,"
0
3,145,000
","
0
0
","
0
0
","
0
3,145,000
","
0
0
","
0
0
"
201,10504,105,4,,,04,,3202010400-2,研究發展,,,,,"
0
279,200
","
0
0
","
0
0
","
0
0
","
0
0
","
0
279,200
"
201,10504,105,4,,,,01,3202010401-5,國家發展研究及諮詢,,,,,"
0
279,200
","
0
0
","
0
0
","
0
0
","
0
0
","
0
279,200
"
201,10504,105,4,,,,,3202010401-5,國家發展研究及諮詢,,,,02000000,"
0
279,200
","
0
0
","
0
0
","
0
0
","
0
0
","
0
279,200
"
201,10504,105,4,,,06,,3202010600-1,卸任禮遇,,,,,"
0
151,132
","
0
0
","
0
0
","
0
151,132
","
0
0
","
0
0
"
201,10504,105,4,,,,,3202010600-1,卸任禮遇,,,,02000000,"
0
151,132
","
0
0
","
0
0
","
0
151,132
","
0
0
","
0
0
"
201,10504,105,4,,,07,,3202010800-0,公報編印及印信勳章鑄造,,,,,"
0
15,728,970
","
0
0
","
0
605,460
","
0
1,051,250
","
0
0
","
0
14,677,720
"
201,10504,105,4,,,,,3202010800-0,公報編印及印信勳章鑄造,,,,02000000,"
0
15,728,970
","
0
0
","
0
605,460
","
0
1,051,250
","
0
0
","
0
14,677,720
"
201,10504,105,4,,,,,,　　　　　　　　　小　計,,,,,"
0
25,261,283
","
0
0
","
0
1,585,460
","
0
5,327,382
","
0
0
","
0
19,933,901
"
201,10504,105,4,,,,,,　　　　　　　　　合　計,,,,,"
53,617,841
25,769,355
","
0
0
","
0
1,585,460
","
0
5,327,382
","
0
0
","
53,617,841
20,441,973
"
201,10505,105,5,02,,,,0002000000-8,總統府主管,,,,,"
36,845,165
0
","
0
0
","
0
0
","
0
0
","
0
0
","
36,845,165
0
"
201,10505,105,5,,01,,,0002010000-4,總統府,,,,,"
36,845,165
0
","
0
0
","
0
0
","
0
0
","
0
0
","
36,845,165
0
"
201,10505,105,5,,,02,,3202010200-3,國務機要,,,,,"
36,845,165
0
","
0
0
","
0
0
","
0
0
","
0
0
","
36,845,165
0
"
201,10505,105,5,,,,,3202010200-3,國務機要,,,,02000000,"
36,845,165
0
","
0
0
","
0
0
","
0
0
","
0
0
","
36,845,165
0
"
201,10505,105,5,,,,,,　　　　　　　　　小　計,,,,,"
36,845,165
0
","
0
0
","
0
0
","
0
0
","
0
0
","
36,845,165
0
"
201,10505,105,5,02,,,,0002000000-8,總統府主管,,,,,"
14,157,026
0
","
0
0
","
0
0
","
0
0
","
0
0
","
14,157,026
0
"
201,10505,105,5,,01,,,0002010000-4,總統府,,,,,"
14,157,026
0
","
0
0
","
0
0
","
0
0
","
0
0
","
14,157,026
0
"
201,10505,105,5,,,02,,3202010200-3,國務機要,,,,,"
14,157,026
0
","
0
0
","
0
0
","
0
0
","
0
0
","
14,157,026
0
"
201,10505,105,5,,,,,3202010200-3,國務機要,,,,02000000,"
14,157,026
0
","
0
0
","
0
0
","
0
0
","
0
0
","
14,157,026
0
"
201,10505,105,5,,,,,,　　　　　　　　　小　計,,,,,"
14,157,026
0
","
0
0
","
0
0
","
0
0
","
0
0
","
14,157,026
0
"
201,10505,105,5,02,,,,0002000000-8,總統府主管,,,,,"
1,868,360
508,072
","
0
0
","
0
0
","
0
0
","
0
0
","
1,868,360
508,072
"
201,10505,105,5,,01,,,0002010000-4,總統府,,,,,"
1,868,360
508,072
","
0
0
","
0
0
","
0
0
","
0
0
","
1,868,360
508,072
"
201,10505,105,5,,,01,,3202010100-9,一般行政,,,,,"
15,715
508,072
","
0
0
","
0
0
","
0
0
","
0
0
","
15,715
508,072
"
201,10505,105,5,,,,,3202010100-9,一般行政,,,,01000000,"
15,715
508,072
","
0
0
","
0
0
","
0
0
","
0
0
","
15,715
508,072
"
201,10505,105,5,,,02,,3202010200-3,國務機要,,,,,"
1,852,645
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,852,645
0
"
201,10505,105,5,,,,,3202010200-3,國務機要,,,,02000000,"
1,852,645
0
","
0
0
","
0
0
","
0
0
","
0
0
","
1,852,645
0
"
201,10505,105,5,,,,,,　　　　　　　　　小　計,,,,,"
1,868,360
508,072
","
0
0
","
0
0
","
0
0
","
0
0
","
1,868,360
508,072
"
201,10505,105,5,01,,,,0002000000-8,總統府主管,,,,,"
747,290
0
","
0
0
","
0
0
","
0
0
","
0
0
","
747,290
0
"
201,10505,105,5,,01,,,0002010000-4,總統府,,,,,"
747,290
0
","
0
0
","
0
0
","
0
0
","
0
0
","
747,290
0
"
201,10505,105,5,,,02,,3202010200-3,國務機要,,,,,"
747,290
0
","
0
0
","
0
0
","
0
0
","
0
0
","
747,290
0
"
201,10505,105,5,,,,,3202010200-3,國務機要,,,,02000000,"
747,290
0
","
0
0
","
0
0
","
0
0
","
0
0
","
747,290
0
"
201,10505,105,5,,,,,,　　　　　　　　　小　計,,,,,"
747,290
0
","
0
0
","
0
0
","
0
0
","
0
0
","
747,290
0
"
201,10505,105,5,01,,,,0002000000-8,總統府主管,,,,,"
0
25,261,283
","
0
0
","
0
973,433
","
0
6,300,815
","
0
0
","
0
18,960,468
"
201,10505,105,5,,01,,,0002010000-4,總統府,,,,,"
0
25,261,283
","
0
0
","
0
973,433
","
0
6,300,815
","
0
0
","
0
18,960,468
"
201,10505,105,5,,,01,,3202010100-9,一般行政,,,,,"
0
5,956,981
","
0
0
","
0
0
","
0
980,000
","
0
0
","
0
4,976,981
"
201,10505,105,5,,,,,3202010100-9,一般行政,,,,02000000,"
0
5,956,981
","
0
0
","
0
0
","
0
980,000
","
0
0
","
0
4,976,981
"
201,10505,105,5,,,01,,3202010100-9*,一般行政,,,,,"
0
3,145,000
","
0
0
","
0
0
","
0
3,145,000
","
0
0
","
0
0
"
201,10505,105,5,,,,,3202010100-9*,一般行政,,,,03000000,"
0
3,145,000
","
0
0
","
0
0
","
0
3,145,000
","
0
0
","
0
0
"
201,10505,105,5,,,04,,3202010400-2,研究發展,,,,,"
0
279,200
","
0
0
","
0
277,613
","
0
277,613
","
0
0
","
0
1,587
"
